Place_Id,Place_Name,Description,Category,City,Tags
251,Taman Lansia,"Berlibur santai di akhir pekan cocok dilakukan dengan menghabiskan waktu di taman. Salah satu taman yang dapat menjadi tujuan wisata adalah Taman Lansia Bandung. Lansia merupakan singkatan dari Lanjut Usia. Meski begitu, taman ini tidak dikhususkan untuk para lansia, namun untuk semua kalangan. Nama lansia kemungkinan diberikan karena usia taman ini yang sudah sangat tua. Bahkan, usianya sudah ratusan tahun, karena sudah ada sejak tahun 1885.",Taman Hiburan,Bandung,libur santai pekan cocok habis taman salah taman tuju wisata taman lansia bandung lansia singkat lanjut usia meski taman khusus lansia kalang nama lansia usia taman tua bahkan usia ratus 1885
252,Kampoeng Tulip,"Kampoeng Tulip ialah salah satu objek wisata di Bandung yang lokasinya dipenuhi dengan bunga-bunga tulip yang sangat indah. Tulip sendiri adalah bunga cantik yang identik dengan Negara Kincir Angin yaitu Belanda. Jika Anda ingin menyaksikan bunga tulip, Anda tidak perlu jauh-jauh ke Belanda. Melainkan, cukup pergi ke kota Bandung saja, Anda sudah bisa menemuinya. Lokasi wisata ini memiliki banyak pengunjung, mulai dari wisatawan dalam kota maupun luar kota.",Taman Hiburan,Bandung,kampoeng tulip salah objek wisata bandung lokasi penuh tulip indah tulip bunga cantik identik negara kincir angin belanda jika anda saksi bunga tulip anda belanda lain pergi kota bandung anda temu lokasi wisata milik unjung wisatawan kota kota
253,Selasar Sunaryo Art Space,"Selasar Sunaryo Art Space (SSAS) adalah sebuah ruang dan organisasi nirlaba yang bertujuan mendukung pengembangan praktik dan pengkajian seni dan kebudayaan visual di Indonesia. Dididirikan pada tahun 1998 oleh Sunaryo, SSAS aktif menyelenggarakan kegiatan-kegiatan yang berorientasi pada edukasi publik. Dengan arahan & dukungan dari Yayasan Selasar Sunaryo, fokus utama SSAS adalah pada penyelenggaraan program-program seni rupa kontemporer, melalui pameran, diskusi, residensi & lokakarya. Sebagai pusat kebudayaan, SSAS menyelenggarakan kegiatan-kegiatan yang berhubungan dengan disiplin-disiplin seni lain seperti desain, kriya, seni pertunjukan, sastra, arsitektur, dan lain sebagainya. Selain memajang koleksi permanen, SSAS juga menyelenggarakan pameran-pameran tunggal atau bersama yang menampilkan karya-karya para seniman muda dan senior, dari Indonesia maupun mancanegara.",Taman Hiburan,Bandung,selasar sunaryo art space ssa ruang organisasi nirlaba tuju dukung kembang praktik kaji seni budaya visual indonesia diri 1998 sunaryo ssa aktif selenggara orientasi edukasi publik dengan arah dukung yayasan selasar sunaryo fokus utama ssa selenggara seni rupa kontemporer pamer diskusi residensi lokakarya bagai pusat budaya ssa selenggara hubung seni desain kriya seni tunjuk sastra arsitektur selain pajang koleksi permanen ssa selenggara tunggal tampil seniman muda senior indonesia mancanegara
254,Teras Cikapundung BBWS,"Teras Cikapundung Bandung sebelumnya merupakan daerah yang kumuh dan tak terurus yang berhasil diubah menjadi tempat wisata. Cikapundung adalah sungai yang membelah Kota Bandung yang dimulai dari daerah Bandung Utara dan bermuara di Sungai Citarum, Bandung Selatan. Sebelumnya, taman ini merupakan tempat berkumpulnya orang-orang kreatif seperti para seniman yang ada di Bandung. Terdapat beberapa sanggar seni dan ramainya warung makan di tempat ini, sampai pada akhirnya terlantar dan dibiarkan kotor. Kini Teras Cikapundung Bandung telah berubah menjadi tempat wisata terbuka untuk umum dengan konsep ekologi dan urban. Berbagai fasilitas menarik tersedia di Teras Cikapundung dan bisa digunakan pada saat rekreasi ke obyek wisata yang satu ini. Dilengkapi dengan kolam ikan dan lampu-lampu, membuat taman ini sangat cantik dikunjungi pada malam hari. Terlebih suasananya yang ramai membuat para pengunjung lupa bahwa dulunya tempat ini pernah dijuluki sebagai “tempat jin buang anak”.",Taman Hiburan,Bandung,tera cikapundung bandung daerah kumuh urus hasil ubah wisata cikapundung sungai belah kota bandung daerah bandung utara muara sungai citarum bandung selatan belum taman kumpul kreatif seniman bandung dapat sanggar seni ramai warung makan lantar biar kotor kini tera cikapundung bandung ubah wisata buka konsep ekologi urban bagai fasilitas tarik sedia tera cikapundung rekreasi obyek wisata lengkap kolam ikan taman cantik kunjung malam lebih suasana ramai unjung lupa dulunya juluk jin buang anak
255,Museum Barli,"Museum Barli adalah sebuah museum yang terletak di Kota Bandung. Museum ini didedikasikan untuk mengenang dan memamerkan hasil karya pelukis Barli Sasmitawinata. Museum ini didirikan pada tahun 1990 dan diresmikan pada Oktober 1992 oleh Soesilo Soedarman, Menteri Pariwisata, Pos, dan Telekomunikasi pada waktu itu. Awalnya museum ini tidak dibuka untuk umum. Namun, saat ini museum dapat dikunjungi oleh siapa saja. Museum ini juga menjadi tempat dari berbagai kegiatan seni seperti pameran karya seni rupa, penjualan karya, diskusi dan sarasehan, pelatihan studio keramik dan lukis.",Budaya,Bandung,museum barli museum letak kota bandung museum dedikasi kenang pamer hasil karya peluk barli sasmitawinata museum diri 1990 resmi oktober 1992 soesilo soedarman menteri pariwisata po telekomunikasi awal museum buka namun museum kunjung museum giat seni pamer karya seni rupa jual karya diskusi sarasehan latih studio keramik lukis
256,Wisata Batu Kuda,"Kawasan Batu Kuda berupa perbukitan dengan hutan pinus yang indah. Berada di ketinggian antara 1150 sampai dengan 1300 mdpl, segarnya pegunungan Bandung bisa anda dapatkan disini. Batu Kuda berada di bawah pengawasan Perhutani langsung. Dulu tempat ini terkesan apa adanya. Tapi sekarang sudah jauh lebih tertata. Biasanya, tempat ini jadi tujuan wisata keluarga warga sekitarnya saja. Tapi sekarang, sudah lebih dikenal dan lebih banyak dikunjungi wisatawan juga.",Cagar Alam,Bandung,kawasan batu kuda bukit hutan pinus indah ada tinggi 1150 1300 mdpl segar gunung bandung dapat batu kuda awas hutan langsung dulu kes tapi tata biasa tuju wisata keluarga warga tapi kenal kunjung wisatawan
257,Monumen Bandung Lautan Api,"Monumen Bandung Lautan Api, merupakan monumen yang menjadi markah tanah Bandung. Monumen ini setinggi 45 meter, memiliki sisi sebanyak 9 bidang.\nMonumen ini dibangun untuk memperingati peristiwa Bandung Lautan Api, dimana terjadi pembumihangusan Bandung Selatan yang dipimpin oleh Muhammad Toha.\nMonumen ini berada di tengah-tengah kota yaitu terletak di kawasan Lapangan Tegallega. Monumen ini menjadi salah satu monumen terkenal di Bandung.\nMonumen ini menjadi pusat perhatian setiap tanggal 23 Maret mengenang peristiwa Bandung Lautan Api.",Budaya,Bandung,monumen bandung laut api monumen markah tanah bandung monumen 45 meter milik sisi 9 bangun ingat peristiwa bandung laut api mana pembumihangusan bandung selatan pimpin muhammad kota letak kawasan lapang tegallega monumen salah monumen kenal pusat perhati tanggal 23 maret kenang peristiwa bandung laut api
258,Museum Gedung Sate,"Salah satu museum yang menjadi ikon kota ini adalah Museum Gedung Sate. Museum yang berada di gedung yang sama dengan kantor dinas Gubernur Jawa Barat ini dibangun pada masa kolonial oleh arsitek Belanda, Johan Gerber. Diresmikan pada 8 Desember 2017 dan mengusung 'Smart Museum', Museum Gedung Sate ini menjadi museum interaktif pertama di Indonesia. Konsep tersebut memberikan panduan informasi mengenai bangunan bersejarah menggunakan teknologi digital.",Budaya,Bandung,salah museum ikon kota museum gedung sate museum gedung kantor dinas gubernur jawa barat bangun kolonial arsitek belanda johan gerber resmi 8 desember 2017 usung museum museum gedung sate museum interaktif indonesia konsep pandu informasi bangun sejarah teknologi digital
259,Monumen Perjuangan Rakyat Jawa Barat,"Monumen Perjuangan Rakyat Jawa Barat (Monju) adalah Museum Sejarah Perjuangan Rakyat Jawa Barat, di Tatar Pasundan atau Parahyangan. Monumen diresmikan oleh Gubernur Jawa Barat, Raden Nana Nuriana pada tanggal 23 Agustus 1995.",Budaya,Bandung,monumen juang rakyat jawa barat monju museum sejarah juang rakyat jawa barat tatar pasundan parahyangan monumen resmi gubernur jawa barat raden nana nuriana tanggal 23 agustus 1995
260,Museum Pos Indonesia,"Museum Pos Indonesia telah ada sejak masa Hindia Belanda dengan nama Pos Telegraph dan Telepon (PTT). Pada tahun 1931 telah dibuka Museum PTT yang terletak di bagian sayap kanan bawah Gedung Kantor Pusat PTT, Jalan Cilaki, nomor 55, Bandung, (sekarang nomor 73). Atau tepatnya di sayap timur gedung pusat pemerintahan Provinsi Jawa Barat yang lebih terkenal dengan Gedung Sate. Pada 27 September 1983, Menteri Pariwisata, Pos dan Telekomunikasi meresmikan PTT menjadi Museum Pos Indonesia. Koleksi museum ini terdiri atas prangko-prangko dari Indonesia dan berbagai negara yang sangat bersejarah, dengan jumlah mencapai 131.000.000 keping perangko dan 200 koleksi peralatannya, yakni berupa timbangan paket, alat cetak perangko, surat-surat berharga, armada pengantar surat, dan lain sebagainya. Selain menyimpan peninggalan pos tersebut dalam ruang pamer, Museum ini juga memiliki ruang social center yang dapat diperuntukan bagi aneka kegiatan.",Budaya,Bandung,museum po indonesia hindia belanda nama po telegraph telepon ptt pada 1931 buka museum ptt letak sayap kanan gedung kantor pusat ptt jalan cilaki nomor 55 bandung nomor 73 atau tepat sayap timur gedung pusat perintah provinsi jawa barat kenal gedung sate pada 27 september 1983 menteri pariwisata po telekomunikasi resmi ptt museum po indonesia koleksi museum indonesia negara sejarah capai keping perangko 200 koleksi alat timbang paket alat cetak perangko harga armada antar surat selain simpan tinggal po ruang pamer museum milik ruang social center untuk aneka giat
261,Ciwangun Indah Camp Official,"Ciwangun Indah Camp atau CIC adalah sebuah tempat rekreasi berkonsep petualangan alam dan outbound. Tempat ini terletak di kecamatan Parongpong Kabupaten Bandung Barat, bersebelahan dengan dusun bambu. Dengan latar alam hutan di bawah kaki gunung Burangrang, CIC layak dijadikan destinasi wisata. Dengan tempat yang masih terjaga keindahan alamnya, beberapa aktivitas bisa dilakukan di CIC. Aktivitas yang cocok untuk dilakukan di CIC adalah kegiatan yang berbasis petualangan alam. Berikut beberapa kegiatan yang cocok untuk dilakukan di Ciwangun Indah Camp.",Cagar Alam,Bandung,ciwangun indah camp cic rekreasi konsep tualang alam outbound tempat letak camat parongpong kabupaten bandung barat bahan dusun bambu dengan latar alam hutan kaki gunung burangrang cic layak jadi destinasi wisata dengan jaga indah alam aktivitas cic aktivitas cocok cic giat ba tualang alam ikut giat cocok ciwangun indah camp
262,Wot Batu,"Wot Batu adalah sebuah konfigurasi energi yang hadir dari perjalanan spiritualitas dan transendental Sunaryo. Dalam ruang terbuka seluas ±2000 m2 dengan rangkaian 135 +1, batu-batu ditanam dan ditata secara konseptual dan harmoni. Sunaryo menarik garis dari pegunungan di sekitar Bandung, dan dari garis itu dibawanya batu-batu vulkanik sebagai medium mahakarya yang tak lekang oleh waktu. Setiap pahatan, tatahan, dan pecahan bukanlah hasil dari usaha untuk mengubah batu, namun untuk menorehkan catatan untuk sebuah peradaban – warisan dari abad ke-21 untuk masa yang akan datang.\nSunaryo menciptakan Wot Batu sebagai ‘jembatan spiritual’: penyeimbang antara jiwa manusia dengan wujud ragawi kehidupan, sebagai penghubung di antara empat elemen alam. Dalam Wot Batu, tanah, api, air dan angin berbicara satu sama lain dalam harmoni. Wot Batu menyampaikan gagasan tentang ruang dan waktu – sebuah penyadaran tentang eksistensi manusia dalam dimensi alam yang tak berbatas.",Cagar Alam,Bandung,wot batu konfigurasi energi hadir jalan spiritualitas transendental sunaryo dalam ruang buka luas m2 rangkai 135 tanam tata konseptual harmoni sunaryo tarik gari gunung bandung gari bawa vulkanik medium mahakarya lekang tiap pahat tatah pecah hasil usaha ubah batu toreh catat adab waris abad cipta wot batu jembatan spiritual imbang jiwa manusia wujud ragawi hidup hubung elemen alam dalam wot batu tanah api air angin bicara harmoni wot batu gagas ruang sadar eksistensi manusia dimensi alam bata
263,Curug Batu Templek,"Curug Batu Templek Bandung adalah sebuah wisata alam air terjun yang terletak di Kota Bandung Timur. Dari sekian banyak wisata alam air terjun di Bandung, Curug Batu Templek tak kalah menarik karena pemandangan di sekitarnya dipenuhi dengan terbing yang berbatu cadas. Sejarah Curug Batu Templek sangat sederhana, hanya karena di tempat ini dahulunya terdapat penambangan batu yang terdapat sebuah aliran air terjun dan diketahui aliran tersebut berasal dari sungai yang ada di atas tebing sehingga dinamakan Curug Batu Templek.",Cagar Alam,Bandung,curug batu templek bandung wisata alam air terjun letak kota bandung timur dari sekian wisata alam air terjun bandung curug batu templek kalah tarik pandang penuh terbing batu cadas sejarah curug batu templek sederhana dahulu tambang batu alir air terjun alir asal sungai tebing nama curug batu templek
264,Gereja Katedral Santo Petrus Bandung,"Gereja Katedral Bandung, atau Katedral Santo Petrus, adalah sebuah gereja yang terletak di Jalan Merdeka, Babakanciamis, Sumurbandung, Bandung, Indonesia. Bangunan ini dirancang oleh Charles Prosper Wolff Schoemaker dan bergaya arsitektur neo-Gothic akhir. Dilihat dari atas, bentuknya menyerupai salib yang simetris. Katedral Santo Petrus mempunyai luas tanah sebesar 2.385 m² dan luas bangunan sebesar 785 m². Gerejanya sendiri diberi nama St. Franciscus Regis pada tanggal 16 Juni 1895. Setelah Bandung memperoleh status gemeente (setingkat kotamadya) pada 1906, diputuskan untuk membangun bangunan gereja baru. Pembangunan bangunan yang baru dilaksanakan sepanjang tahun 1921. Katedral ini lalu diberkati pada 19 Februari 1922 oleh Mgr. Edmundus Luypen, S.J.",Tempat Ibadah,Bandung,gereja katedral bandung katedral santo petrus gereja letak jalan merdeka babakanciamis sumurbandung bandung indonesia bangun rancang charles prosper wolff schoemaker gaya arsitektur lihat bentuk rupa salib simetris katedral santo petrus luas tanah m luas bangun 785 m gereja nama franciscus regis tanggal 16 juni 1895 telah bandung oleh status gemeente tingkat kotamadya 1906 putus bangun bangun gereja bangun bangun laksana 1921 katedral kati 19 februari 1922 mgr edmundus luypen
265,Museum Mandala Wangsit Siliwangi,"Museum Wangsit Mandala Siliwangi adalah museum militer yang berada di Kota Bandung, Jawa Barat. Siliwangi merupakan nama komando daerah militer TNI-AD di Jawa Barat dan Banten yang namanya diambil dari raja dari Kerajaan Sunda yang beribu kota di Pakuan Pajajaran yang kekuasaanya konon tak terbatas, juga arif dan bijaksana serta wibawa dalam menjalankan roda pemerintahan. Sedangkan arti Mandala Wangsit merupakan sebuah tempat untuk menyimpan amanat, petuah atau nasihat dari pejuang masa lalu kepada generasi penerus melalu benda-benda yang ditinggalkannya. Museum ini diresmikan oleh panglima divisi Siliwangi Kolonel Ibrahim Adjie pada tanggal 23 Mei 1966. Museum ini berlokasi di Jalan Lembong, kecamatan Sumurbandung. Jalan ini diambil dari nama Letkol Lembong, salah satu prajurit Siliwangi yang menjadi korban dalam Peristiwa Kudeta Angkatan Perang Ratu Adil. Sebelumnya jalan itu bernama Oude Hospitaalweg.",Budaya,Bandung,museum wangsit mandala siliwangi museum militer kota bandung jawa barat siliwangi nama komando daerah militer jawa barat banten nama ambil raja raja sunda ibu kota paku pajajaran kekuasaanya konon bata arif bijaksana wibawa jalan roda perintah sedang arti mandala wangsit simpan amanat petuah nasihat juang generasi terus lalu tinggal museum resmi panglima divisi siliwangi kolonel ibrahim adjie tanggal 23 mei 1966 museum lokasi jalan lembong camat sumurbandung jalan ambil nama letkol lembong salah prajurit siliwangi korban peristiwa kudeta angkat perang ratu adil belum jalan nama oude hospitaalweg
